name,r1cs_size,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
not_non_contradictory_iff_absurd,285443,72567,120469,0,25158,25158,0
lift_trans,685687,390427,276877,0,74343,-1,101
is_asymm.dcases_on,729115,419423,289729,0,80579,-1,101
except.map_error._main,575177,230546,240404,0,59705,-1,101
monad_functor.cases_on,839263,477692,324627,0,98347,98347,0
nat.bodd_div2._match_1,604508,320258,251542,0,65752,-1,101
cond.equations._eqn_2,80614,9030,32925,0,6069,6069,0
cond.equations._eqn_1,80966,9116,32856,0,6016,6016,0
except.map._main,566021,281367,240652,0,60286,-1,101
ordering.or_else._main.equations._eqn_3,76626,8848,31602,0,6002,6002,0
is_asymm.drec,733168,512095,295256,0,82618,-1,101
io.iterate,886246,732104,341760,0,115302,-1,101
xor.decidable._match_3,284523,80582,121075,0,25052,25052,0
is_asymm.drec_on,729115,513849,295346,0,83390,-1,101
monad_functor_t.cases_on,839263,633888,328002,0,100824,100824,0
xor.decidable._match_4,284509,72263,120639,0,24811,24811,0
let_eq,522386,226212,196441,0,49834,-1,101
reader_t.read,-1,-1,-1,-1,-1,-1,200
monad_functor.rec_on,839263,662753,331791,0,102637,102637,0
binder_info.sizeof,237783,41783,90257,0,17980,-1,101
monad_functor_t.rec_on,839263,513797,324443,0,98047,98047,0
tactic.simp_config.cases_on,494254,200569,186986,0,44977,44977,0
eq_false_of_or_eq_false_left,647701,317538,264504,0,68621,-1,101
tactic.transparency.sizeof,237783,51955,91767,0,19101,-1,101
ordering.or_else._main.equations._eqn_2,76532,8609,31565,0,5892,5892,0
ordering.or_else.equations._eqn_1,76720,8370,31606,0,5868,5868,0
and_eq_of_eq,823698,692672,330128,0,104086,-1,101
ordering.or_else._main.equations._eqn_1,76720,9387,32330,0,6059,6059,0
feature_search.feature_cfg.no_confusion_type,671276,422470,273868,0,75206,-1,101
except.map._sunfold,566021,287195,238661,0,59206,-1,101
eq_false_of_or_eq_false_right,648204,316667,264247,0,70012,-1,101
except.bind._match_1,528871,274504,243488,0,60246,-1,101
except.map_error._sunfold,575177,289249,241589,0,62216,-1,101
of_iff_true,246153,46440,92787,0,19172,19172,0
of_eq_true,505056,200237,190767,0,47766,-1,101
tactic.simp_config.rec_on,494254,195836,187438,0,44835,44835,0
string.iterator.set_curr,685614,454447,235189,2,76563,-1,101
subtype.inhabited.equations._eqn_1,354394,124626,144326,0,32322,-1,101
ordering.or_else.equations._eqn_3,76626,8464,31541,0,5834,5834,0
ordering.or_else.equations._eqn_2,76532,8875,31515,0,6007,6007,0
option_t.monad_functor,-1,-1,-1,-1,-1,-1,200
string.iterator.set_curr._main,685614,529159,280942,2,92324,-1,101
option_t.pure,949743,644500,362359,0,122656,-1,101
vm_obj_kind.rec_on,1174621,1082952,492437,0,184765,184765,0
string.iterator.set_curr._sunfold,685614,581169,285995,2,94867,-1,101
heq.trans,627613,300672,257029,0,66409,-1,101
subtype.sizeof,557296,281267,236438,0,58507,-1,101
tactic.transparency.has_sizeof_inst,284144,73815,120040,0,24585,-1,101
state_t.monad_map,867450,699703,338035,0,108782,-1,101
function.right_inverse.equations._eqn_1,181793,31385,72533,0,14272,14272,0
is_left_null.drec,839951,529493,325008,0,98309,-1,101
cast_proof_irrel,424356,133396,163905,0,37751,-1,101
is_antisymm.drec_on,766587,538335,303692,0,89434,89434,0
is_antisymm.drec,770915,523486,306472,0,89523,89523,0
list.unzip._match_1,629795,299558,257386,0,67606,-1,101
cc_config.no_confusion_type,897654,1090032,356063,4,147138,-1,101
has_well_founded.no_confusion_type,571785,299508,241115,0,61065,-1,101
is_right_null.dcases_on,836796,511629,324577,0,98675,-1,101
is_trans.dcases_on,757022,584865,303499,0,93130,93130,0
iff_not_self,683334,432956,277040,0,76116,76116,0
linear_order.lt._default,102742,14468,40540,0,7975,7975,0
is_trans.drec,761746,441731,300941,0,85265,85265,0
binder_info.has_sizeof_inst,284144,68289,120042,0,24639,-1,101
not_iff_self,690438,437522,278760,0,77370,77370,0
is_trans.drec_on,757022,522344,299582,0,84555,84555,0
is_right_id.dcases_on,836796,628832,326881,0,101780,-1,101
trichotomous_of,-1,-1,-1,-1,-1,-1,200
is_left_id.drec,839951,677153,327696,0,104468,-1,101
is_antisymm.dcases_on,766587,482878,302545,0,88423,88423,0
is_right_null.drec_on,836796,660871,329007,0,100275,-1,101
is_right_null.drec,835536,569408,324678,0,99907,-1,101
left_distributive.equations._eqn_1,243244,45299,91247,0,18828,18828,0
trans_of,625145,342116,257267,0,71363,71363,0
is_left_id.dcases_on,841035,601959,327458,0,108277,-1,101
int.nat_abs_of_nat_core,76778,8787,31827,0,6048,6048,0
nat.less_than_or_equal.dcases_on,883002,559961,284581,0,91885,-1,101
int.nat_abs._main.equations._eqn_1,76778,9262,31752,0,6295,6295,0
int.nat_abs.equations._eqn_1,76778,8755,31636,0,5957,5957,0
right_distributive.equations._eqn_1,254829,50932,95655,0,20065,20065,0
int.nat_abs._main.equations._eqn_2,88619,8259,29610,0,5730,5730,0
and.imp,451568,161140,172833,0,40807,40807,0
int.nat_abs_of_neg_succ_of_nat,88619,11095,35547,0,6734,6734,0
not_iff_not_of_iff,494034,159458,185371,0,45761,45761,0
is_left_null.dcases_on,841035,586295,326734,0,107419,-1,101
is_left_null.drec_on,841035,671327,331374,0,101616,-1,101
int.nat_abs.equations._eqn_2,88619,10449,35450,0,6712,6712,0
default_has_sizeof.equations._eqn_1,146642,22338,61830,0,11894,11894,0
is_left_id.drec_on,841035,658044,328816,0,106333,-1,101
is_right_id.drec_on,836796,724537,332786,0,106907,-1,101
option.map,346021,93100,139241,0,30171,-1,101
superset.equations._eqn_1,335334,96905,141470,0,29900,-1,101
option.rhoare._main.equations._eqn_2,115223,15145,44187,0,8251,8251,0
ssuperset.equations._eqn_1,335334,96419,141912,0,31226,-1,101
is_right_id.drec,835536,696139,331588,0,100524,-1,101
gt.equations._eqn_1,335334,97257,135646,0,30358,-1,101
monad.no_confusion_type,669252,417140,271386,0,74759,-1,101
ge.equations._eqn_1,335334,77170,135354,0,29044,-1,101
ordering.no_confusion_type,232097,45906,88626,0,17803,-1,101
tactic.new_goals.no_confusion_type,232097,40437,88559,0,17744,-1,101
int.nonneg.equations._eqn_1,225820,48712,88010,0,17798,-1,101
reader_t.pure,985874,966044,379738,0,143601,-1,101
feature_search.predictor_type.no_confusion_type,232097,47642,89083,0,18127,-1,101
option.rhoare._main.equations._eqn_1,133614,18173,56872,0,10736,10736,0
tactic.interactive.case_tag.match_result.no_confusion_type,232097,42444,88292,0,17823,-1,101
vm_decl_kind.no_confusion_type,232097,55402,90334,0,18974,-1,101
widget.mouse_event_kind.no_confusion_type,232097,49823,89139,0,18090,-1,101
io.process.stdio.no_confusion_type,232097,45821,88181,0,17898,-1,101
environment.implicit_infer_kind.no_confusion_type,232097,49866,89163,0,18451,-1,101
has_lift.no_confusion_type,626130,300501,257676,0,67675,-1,101
has_coe_t.no_confusion_type,626130,290457,280931,0,67244,-1,101
has_coe.no_confusion_type,626130,335068,259405,0,68216,-1,101
has_lift_t.no_confusion_type,626130,348031,255014,0,68372,-1,101
not.decidable,443603,135413,141220,0,34743,-1,101
function.has_left_inverse.equations._eqn_1,225984,41204,86560,0,18005,18005,0
has_coe_t_aux.no_confusion_type,626130,349705,259048,0,67794,-1,101
neq_of_not_iff,507058,206148,192721,0,46304,-1,101
io.get_line.equations._eqn_1,597571,512045,261939,2,84366,-1,101
coe_b.equations._eqn_1,389194,139842,154348,0,35064,-1,101
sum.inhabited_right.equations._eqn_1,397966,116043,157187,0,38041,-1,101
coe_t.equations._eqn_1,389194,138888,154700,0,35200,-1,101
sum.inhabited_left.equations._eqn_1,396014,132922,160360,0,38178,-1,101
coe_sort.equations._eqn_1,398858,163796,162030,0,38270,-1,101
lift.equations._eqn_1,389194,161736,157835,0,36546,-1,101
lift_t.equations._eqn_1,389194,141236,154097,0,34253,-1,101
option.orelse._main,325111,85119,132780,0,28363,-1,101
except.map_error,575177,257418,241260,0,61860,-1,101
option.orelse._sunfold,325111,98028,133055,0,28913,-1,101
tactic.interactive.case_tag.match_result.combine,198831,37117,78610,0,15783,-1,101
except.map,566021,255125,255826,0,57719,-1,101
tactic.interactive.case_tag.match_result.combine._main,198831,42586,80187,0,16045,-1,101
forall_congr,620379,305708,254963,0,67926,67926,0
tactic.interactive.case_tag.match_result.combine._sunfold,198831,36227,78180,0,16111,-1,101
exists_unique.intro,613765,285099,252884,0,67056,-1,101
state_t.get,1106742,1035342,472760,0,175571,-1,101
reader_t.monad_reader_adapter,1058840,1086270,461788,0,171562,-1,101
prod.no_confusion_type,743456,388458,245273,0,70307,-1,101
is_trichotomous.drec_on,799046,569948,313867,0,95763,95763,0
is_trichotomous.dcases_on,799046,541219,313303,0,92004,92004,0
is_trichotomous.drec,798105,595337,313894,0,95559,95559,0
has_pow.no_confusion_type,665814,381017,270354,0,74395,-1,101
ne_of_ne_of_eq,441031,137371,169144,0,39482,-1,101
io.catch,932326,717927,358690,0,123357,-1,101
option.rhoare.equations._eqn_2,115223,15096,44120,0,8377,8377,0
io.set_rand_gen.equations._eqn_1,604525,492332,261787,3,92478,-1,101
io.put_str.equations._eqn_1,630294,490547,271704,3,92538,-1,101
option_t.of_option._main,928720,843298,359507,0,127504,-1,101
option_t.of_option._sunfold,928720,911899,357519,1,133399,-1,101
pprod.no_confusion_type,742892,505471,296423,0,85501,-1,101
inv_image.irreflexive,129147,21759,49437,0,9675,9675,0
option.orelse,325111,78752,133126,0,28868,-1,101
iff_eq_eq,757810,468659,301014,0,86960,-1,101
eq.mpr,512333,221131,192862,0,48298,-1,101
has_monad_lift_t_trans,-1,-1,-1,-1,-1,-1,200
strict_weak_order.not_lt_of_equiv',-1,-1,-1,-1,-1,-1,2
except_t.return,1052193,1014300,453751,0,166076,-1,101
monad_state_adapter.cases_on,950288,752927,370103,0,137933,-1,101
function.right_inverse.surjective,380406,131669,151092,0,36037,-1,101
monad_state_adapter.rec_on,950288,840724,366704,0,124625,-1,101
eq.mp.equations._eqn_1,444918,157365,171373,0,40354,-1,101
int.no_confusion_type,363967,115728,145472,0,32258,-1,101
eq.substr,568324,261375,239234,0,58246,-1,101
option.rhoare.equations._eqn_1,133614,19786,57287,0,11004,11004,0
is_right_cancel.drec,837336,644935,326909,0,102355,102355,0
strict_weak_order.not_lt_of_equiv,370403,113714,146533,0,32385,32385,0
fin.equations._eqn_1,171000,27310,68351,0,13311,13311,0
is_left_cancel.dcases_on,812265,643632,320067,0,98023,98023,0
is_left_cancel.drec_on,812265,697794,327218,0,103764,103764,0
reader_t.monad_reader,-1,-1,-1,-1,-1,-1,200
int.decidable_nonneg,675989,419260,275432,0,74789,-1,101
is_left_cancel.drec,816197,473326,263807,0,79939,79939,0
is_associative.drec_on,808864,724680,389124,0,122502,122502,0
option.is_none._main.equations._eqn_1,75898,9017,35049,0,6407,6407,0
option.is_some._main.equations._eqn_1,75992,8819,31569,0,5970,5970,0
nat.less_than_or_equal.drec,958709,877831,367736,0,125075,-1,101
is_associative.dcases_on,808864,623581,317558,0,99661,99661,0
ne.symm,451117,172215,174652,0,40985,-1,101
is_associative.drec,808143,610525,318360,0,95387,95387,0
is_right_cancel.dcases_on,834999,632571,326970,0,101692,101692,0
is_symm_op.drec,952588,821184,362802,0,125110,-1,101
is_symm_op.drec_on,951010,822644,365144,0,126809,-1,101
is_right_cancel.drec_on,834999,691297,327201,0,99641,99641,0
nat.less_than_or_equal.drec_on,954410,882151,370072,0,128379,-1,101
io.error.no_confusion_type,598459,456258,258301,2,80875,-1,101
has_singleton.no_confusion_type,645758,307611,263872,0,69030,-1,101
congr_arg_kind.sizeof,279134,66888,119042,0,24266,-1,101
function.dcomp.equations._eqn_1,253917,58899,96197,0,20047,20047,0
has_orelse.no_confusion_type,587566,220985,244418,0,61270,-1,101
is_symm_op.dcases_on,951010,964248,377173,0,151012,-1,101
option.is_none._main.equations._eqn_2,79585,9137,32609,0,6092,6092,0
has_coe_to_sort.no_confusion_type,641264,365102,266046,0,70038,-1,101
option.is_none.equations._eqn_1,75898,8629,31407,0,5881,5881,0
nat.discriminate,485178,161461,152151,0,38397,-1,101
option.is_some.equations._eqn_1,75992,8508,31447,0,5876,5876,0
option.is_some._main.equations._eqn_2,79491,9466,32524,0,6207,6207,0
subtype.has_sizeof,642994,266697,260384,0,68646,-1,101
except.bind,528681,288304,233336,0,58170,-1,101
subtype.no_confusion_type,709162,393571,284100,0,78713,-1,101
is_distinct.drec_on,939135,767023,356788,0,121283,-1,101
lift_fn_dom,463554,208169,178657,0,43293,-1,101
option_t.no_confusion_type,678481,395436,274029,0,76353,-1,101
is_distinct.drec,938755,785488,361312,0,124453,-1,101
io.env.get_cwd.equations._eqn_1,619947,535279,269748,3,89387,-1,101
failure.equations._eqn_1,454212,227489,175877,0,43964,-1,101
and_implies,451568,139815,172281,0,41350,41350,0
congr_arg_kind.has_sizeof_inst,325495,141821,140191,0,33512,-1,101
option.get_or_else._main.equations._eqn_1,76574,8355,31488,0,5877,5877,0
option.lhoare._main.equations._eqn_1,76574,8528,31744,0,5885,5885,0
classical.indefinite_description._match_1,639545,366645,262582,0,70210,-1,101
monad_reader.no_confusion_type,659720,374650,280157,0,72783,-1,101
well_founded.fix_F,627876,292696,258507,0,67106,-1,101
is_distinct.dcases_on,939135,965895,366202,0,129576,-1,101
has_mem.no_confusion_type,671583,399005,273143,0,73974,-1,101
has_seq_right.no_confusion_type,625940,255422,256050,0,67501,-1,101
pi.inhabited.equations._eqn_1,396419,118710,154516,0,35620,-1,101
interactive.loc.no_confusion_type,659644,637279,281691,3,106929,-1,101
has_insert.no_confusion_type,677388,439446,275598,0,75924,-1,101
has_seq_left.no_confusion_type,625940,332614,261374,0,69740,-1,101
param_info.no_confusion_type,822906,669936,324133,0,101415,-1,101
iff.trans,655336,300166,221855,0,61182,61182,0
reader_t.has_monad_lift.equations._eqn_1,498176,200383,188738,0,48231,48231,0
option.is_none.equations._eqn_2,79585,9549,32899,0,6331,6331,0
option_t.of_option,928720,858051,362892,0,125348,-1,101
option.is_some.equations._eqn_2,79491,9611,32999,0,6261,6261,0
acc.inv,755604,466304,300666,0,84669,-1,101
applicative.map._default,758139,556609,303297,0,90005,-1,101
psigma.no_confusion_type,811767,525871,315673,0,95803,-1,101
option.no_confusion_type,541754,220502,230158,0,56203,-1,101
pos.decidable_eq._main._proof_1,742776,438368,295992,0,86069,-1,101
function.combine.equations._eqn_1,251223,63806,95134,0,21559,21559,0
nat.pred_succ,76778,8537,31570,0,5873,5873,0
reader_t.monad_functor,1098481,1091559,469972,0,177826,-1,101
tactic.apply_cfg.no_confusion_type,898407,650974,342432,0,115371,-1,101
sigma.no_confusion_type,819495,589085,319929,0,98682,-1,101
option.get_or_else._main.equations._eqn_2,80614,9733,33304,0,6310,6310,0
lift_pair₂,872885,560929,336306,0,106310,-1,101
option.get_or_else.equations._eqn_1,76574,8403,31644,0,5831,5831,0
trans_rel_right,609615,332914,253288,0,66483,-1,101
option.lhoare.equations._eqn_1,76574,8490,31752,0,5863,5863,0
option.lhoare._main.equations._eqn_2,80966,9570,33245,0,6187,6187,0
monad_lift_refl,131594,17567,56420,0,10596,10596,0
has_sep.no_confusion_type,699847,366157,279879,0,79371,-1,101
has_coe_to_fun.no_confusion_type,687689,536121,276004,0,74757,-1,101
option_t.has_monad_lift,-1,-1,-1,-1,-1,-1,200
has_bind.no_confusion_type,619732,327777,256748,0,66944,-1,101
decidable.of_not_not,356302,87549,142216,0,30946,-1,101
has_seq.no_confusion_type,645698,407948,268603,0,71083,-1,101
lift_pair₁,885908,730762,340174,0,107677,-1,101
imp_eq_of_eq_true_right,794826,459822,264841,0,78652,-1,101
option_t.lift,1123707,1084348,479832,1,177623,-1,101
option_t.monad_run,949408,741304,361791,0,124357,-1,101
option.get_or_else.equations._eqn_2,80614,9130,32930,0,6176,6176,0
coe_fn_b.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
exists_prop_decidable._proof_1,627014,293040,256040,0,67735,-1,101
monad_io.cases_on,695361,386029,278917,0,80171,80171,0
coe_fn.equations._eqn_1,-1,-1,-1,-1,-1,-1,200
nat.succ_le_succ,585987,250303,244478,0,61959,-1,101
and_not_self,465294,135529,176147,0,42306,42306,0
is_symm_op_of_is_symm,1004057,1094876,396419,0,151267,-1,101
set.mem_set_of_eq,96557,11620,38088,0,7039,7039,0
option.lhoare.equations._eqn_2,80966,14836,67037,0,11514,11514,0
reader_t.monad_run,-1,-1,-1,-1,-1,-1,200
state_t.bind._match_1,937685,889665,360743,0,126553,-1,101
alternative.no_confusion_type,879521,729242,343670,0,115329,-1,101
imp_eq_of_eq_true_left,800784,576119,315533,0,92853,-1,101
is_incomp_trans.rec_on,717686,451949,288865,0,81570,-1,101
is_incomp_trans.cases_on,717686,428462,288690,0,79495,-1,101
io.env.set_cwd.equations._eqn_1,668177,601135,288469,3,108507,-1,101
psum.alt.sizeof._sunfold,738260,365315,306561,0,96646,-1,101
monad_io.rec_on,695361,491417,284340,0,81353,81353,0
is_right_inv.drec,1095410,947648,464837,0,179818,-1,101
exists_prop_decidable._proof_2,328820,81402,133165,0,28190,-1,101
psum.alt.sizeof._main,738260,518843,295952,0,84699,-1,101
format.color.sizeof,322450,94949,133424,0,28404,-1,101
coe.equations._eqn_1,389194,118085,153186,0,34513,-1,101
iff_iff_implies_and_implies,758919,415214,253540,0,73461,73461,0
is_left_inv.drec_on,1103578,1071888,473067,0,199201,-1,101
acc.dcases_on,1094920,1038992,470163,0,183212,-1,101
has_monad_lift_t.no_confusion_type,738505,518021,304222,0,84342,-1,101
list.empty._main.equations._eqn_1,75898,6871,26611,0,5012,5012,0
congr,768919,489550,302840,0,88200,-1,101
monad.cond,827161,533637,319603,0,104336,-1,101
has_monad_lift.no_confusion_type,738505,481600,340798,0,91846,-1,101
fin.mk,282316,89106,151709,0,26065,-1,101
nat.binary_rec._main._pack._proof_1,490012,220728,186998,0,45856,-1,101
mcond,827161,614311,324703,0,102281,-1,101
not_or,376224,129340,149528,0,33467,33467,0
format.color.has_sizeof_inst,368811,118687,147559,0,33312,-1,101
io.env.get.equations._eqn_1,695398,640129,290993,3,100408,-1,101
classical.indefinite_description,705418,412252,284239,0,79416,-1,101
nat.le_trans,427985,180869,166260,0,40849,40849,0
nat.lt_succ_of_le,585987,331405,246454,0,63361,-1,101
decidable_eq_of_bool_pred._proof_1,651112,357761,265852,0,71541,-1,101
mk_array,1023747,1031509,386550,0,148729,-1,101
function.has_right_inverse.equations._eqn_1,229804,48169,88134,0,17944,17944,0
string.iterator.extract._match_1.equations._eqn_1,279532,216075,126283,2,37925,37925,0
eq_comm,741389,521280,295628,0,86792,-1,101
list.empty.equations._eqn_1,75898,9411,31432,0,6165,6165,0
feature_search.predictor_type.bayes.sizeof_spec,84856,10194,34343,0,6705,6705,0
imp_eq_of_eq_false_left,823884,608538,319320,0,96059,-1,101
imp_congr,742681,590015,303700,0,91825,91825,0
tactic.interactive.case_tag.match_result.fuzzy_match.sizeof_spec,84856,10044,34320,0,6361,6361,0
widget.mouse_event_kind.on_mouse_enter.sizeof_spec,84856,10221,34285,0,6489,6489,0
function.comp.assoc,169093,25733,67606,0,13261,-1,101
vm_decl_kind.builtin.sizeof_spec,84856,9875,34216,0,6366,6366,0
tactic.interactive.case_tag.match_result.exact_match.sizeof_spec,84856,9483,34227,0,6216,6216,0
io.process.stdio.null.sizeof_spec,84856,11009,34996,0,6586,6586,0
tactic.new_goals.non_dep_only.sizeof_spec,84856,10178,34407,0,6417,6417,0
vm_decl_kind.bytecode.sizeof_spec,84856,10099,34282,0,6400,6400,0
ordering.lt.sizeof_spec,84856,9916,34264,0,6340,6340,0
coe_subtype.equations._eqn_1,616909,308858,253539,0,66998,-1,101
io.process.stdio.piped.sizeof_spec,84856,9567,33957,0,6282,6282,0
decidable_of_decidable_of_iff._proof_1,273715,56968,115774,0,23973,23973,0
ordering.eq.sizeof_spec,84856,10371,34674,0,6464,6464,0
ordering.gt.sizeof_spec,84856,10240,34424,0,6497,6497,0
widget.mouse_event_kind.on_mouse_leave.sizeof_spec,84856,10001,34149,0,6440,6440,0
environment.implicit_infer_kind.relaxed_implicit.sizeof_spec,84856,10204,34526,0,6360,6360,0
environment.implicit_infer_kind.implicit.sizeof_spec,84856,9577,34147,0,6281,6281,0
tactic.new_goals.non_dep_first.sizeof_spec,84856,10127,34476,0,6482,6482,0
vm_decl_kind.cfun.sizeof_spec,84856,10303,34386,0,6499,6499,0
environment.implicit_infer_kind.none.sizeof_spec,84856,10157,34852,0,6421,6421,0
monad_run.no_confusion_type,755813,453723,299813,0,88042,-1,101
tactic.interactive.case_tag.match_result.no_match.sizeof_spec,84856,9947,34080,0,6353,6353,0
array.equations._eqn_1,796649,625348,313174,0,97037,-1,101
feature_search.predictor_type.mepo.sizeof_spec,84856,9626,34074,0,6265,6265,0
feature_search.predictor_type.knn.sizeof_spec,84856,10463,34696,0,6346,6346,0
coe_fn_trans,-1,-1,-1,-1,-1,-1,200
not_eq_of_eq_false,790308,579283,313542,0,91464,-1,101
io.process.stdio.inherit.sizeof_spec,84856,10109,34323,0,6455,6455,0
monad.whenb,-1,-1,-1,-1,-1,-1,200
widget.mouse_event_kind.on_click.sizeof_spec,84856,10224,34461,0,6438,6438,0
tactic.new_goals.all.sizeof_spec,84856,10209,34245,0,6435,6435,0
monad.unlessb,-1,-1,-1,-1,-1,-1,200
reader_t.no_confusion_type,897017,682863,343941,0,111121,-1,101
or_eq_of_eq_true_right,878892,602137,337552,0,108066,-1,101
or_eq_of_eq_true_left,888774,767617,348197,0,113379,-1,101
psum.alt.sizeof,738260,577067,301972,0,85553,-1,101
smt.store,498524,213806,189761,0,48693,-1,101
coe_base_aux.equations._eqn_1,488704,165059,184276,0,44815,-1,101
list.sublist.rec_on,-1,-1,-1,-1,-1,-1,200
classical.type_decidable._match_1,603186,334065,251867,0,67709,-1,101
has_andthen.no_confusion_type,910164,647397,347530,0,111668,-1,101
coe_base.equations._eqn_1,488704,204776,185156,0,46162,-1,101
lift_base.equations._eqn_1,488704,206326,186957,0,45726,-1,101
coe_to_lift.equations._eqn_1,488704,235193,188079,0,49345,-1,101
monad_io_random.no_confusion_type,993960,1225282,382866,3,164347,-1,101
nat.succ_lt_succ,619210,313748,254722,0,67520,-1,101
list.empty._main.equations._eqn_2,90839,11461,36634,0,6889,6889,0
function.right_inverse_of_injective_of_left_inverse,291045,70560,121722,0,25089,25089,0
except_t.no_confusion_type,949153,749749,362402,0,124544,-1,101
int.to_nat._main.equations._eqn_2,76872,8996,31913,0,6041,6041,0
is_left_distrib.drec,1128115,975402,402761,0,151074,-1,101
int.to_nat.equations._eqn_2,76872,8759,31883,0,5963,5963,0
imp_eq_of_eq_false_right,809074,631364,319480,0,99467,-1,101
int.of_nat_eq_coe,93432,11633,37075,0,6931,6931,0
list.tail._main.equations._eqn_1,112239,14783,43333,0,8136,8136,0
subsingleton.helim,1039852,940367,388115,0,145873,-1,101
imp_congr_ctx,762686,462387,299095,0,89557,89557,0
is_left_distrib.dcases_on,1129276,1058199,481910,0,182392,-1,101
not_eq_of_eq_true,805894,564994,317783,0,100558,-1,101
punit.subsingleton.equations._eqn_1,478787,242935,185142,0,48206,-1,101
string.iterator.extract._match_1.equations._eqn_2,322706,218465,153574,2,53165,53165,0
well_founded.recursion,854808,632532,331318,0,106415,-1,101
option.bind._main.equations._eqn_1,121173,22142,46013,0,8750,8750,0
plift.up_down,620345,342821,257992,0,68877,-1,101
applicative.seq_left._default,866707,744829,343707,0,113179,-1,101
list.empty.equations._eqn_2,90839,16887,61328,0,9881,9881,0
io.mode.no_confusion_type,294550,69235,150807,0,25815,-1,101
congr_arg,509223,248684,194221,0,50119,-1,101
random_gen.no_confusion_type,966687,733409,365567,0,130485,-1,101
list.filter_map._match_1.equations._eqn_1,113106,18720,44101,0,8644,8644,0
ulift.up_down,663963,381359,272144,0,74430,-1,101
state_t.no_confusion_type,985945,892024,377091,0,136937,-1,101
decidable.not_not_iff,507552,165955,190725,0,47070,-1,101
or_eq_of_eq_false_right,1029041,1094490,398111,0,158626,-1,101
iff.comm,737221,466957,297245,0,86698,86698,0
function.bijective.equations._eqn_1,340025,90287,137598,0,30522,30522,0
function.bijective_id,592000,323266,246370,0,64063,-1,101
list.tail.equations._eqn_1,112239,14456,46091,0,8377,8377,0
applicative.seq_right._default,866598,618391,334120,0,105891,-1,101
list.has_dec_eq._match_2._proof_2,897366,783425,348196,0,116544,-1,101
nat.le_succ_of_le,148584,25567,67512,0,12951,12951,0
option.bind._main.equations._eqn_2,126465,22110,53312,0,10259,10259,0
when,1120550,954163,401241,0,151777,-1,101
and_eq_of_eq_false_right,976160,792481,373478,0,131354,-1,101
buffer.equations._eqn_1,838949,673197,328823,0,106393,-1,101
and_eq_of_eq_false_left,982860,872990,373900,0,134572,-1,101
except.to_bool._main.equations._eqn_2,83084,9822,34155,0,6227,6227,0
prod.decidable_eq._match_2._proof_2,1010240,872925,381496,0,136911,-1,101
except.to_bool._main.equations._eqn_1,83273,9712,33669,0,6303,6303,0
measure.equations._eqn_1,203143,46964,86388,0,18054,18054,0
inv_image.trans,364170,111825,157167,0,35236,35236,0
list.tail._main.equations._eqn_2,109828,14448,42219,0,8010,8010,0
psum.has_sizeof_alt,812300,608135,317087,0,99766,-1,101
min_default,728685,497504,291718,0,84914,-1,101
eq_true_of_and_eq_true_right,931963,534843,353652,0,113642,-1,101
max_default,728970,565521,298905,0,89807,-1,101
option.bind.equations._eqn_1,121173,15591,45551,0,8541,8541,0
char_buffer.equations._eqn_1,983785,936524,379301,3,159617,-1,101
list.filter_map._match_1.equations._eqn_2,177235,29053,71510,0,13860,13860,0
int.neg_of_nat.equations._eqn_2,93338,11276,36886,0,6919,6919,0
int.neg_of_nat._main.equations._eqn_2,93338,11206,37164,0,6857,6857,0
nat.lt_of_lt_of_le,465563,244286,193507,0,46768,46768,0
and_eq_of_eq_true_left,1021778,1107073,393636,0,154760,-1,101
list.tail.equations._eqn_2,109828,13698,41855,0,7831,7831,0
setoid.rec_on,875764,639938,338743,0,109982,-1,101
option.bind.equations._eqn_2,126465,16785,47374,0,8874,8874,0
nat.le_of_succ_le,546541,301737,250179,0,59987,59987,0
reducibility_hints.no_confusion_type,569716,228250,198971,0,50995,-1,101
eq_true_of_and_eq_true_left,931838,966903,363411,0,127815,-1,101
setoid.cases_on,875764,691327,339382,0,111158,-1,101
guardb._sunfold,1077301,1017396,462948,0,169214,-1,101
bxor.equations._eqn_3,72085,7877,30246,0,5623,5623,0
nat.find_x._proof_1,342612,84786,137679,0,29612,29612,0
and_eq_of_eq_true_right,1024860,951737,387260,0,143998,-1,101
nat.pred_zero,73059,12575,60857,0,10579,10579,0
bxor._main.equations._eqn_3,72085,7884,30075,0,5625,5625,0
bxor.equations._eqn_2,72085,7546,30206,0,5711,5711,0
bxor._main.equations._eqn_2,72085,8016,30357,0,5589,5589,0
ne_of_eq_of_ne,608548,307685,257070,0,67545,-1,101
function.equiv.symm,578904,305263,243294,0,62651,-1,101
bxor._main.equations._eqn_1,72179,8009,30253,0,5592,5592,0
bxor.equations._eqn_1,72179,11998,61337,0,10267,10267,0
bxor.equations._eqn_4,72179,10315,30541,0,6446,6446,0
nat.pred._main.equations._eqn_1,73059,8252,30684,0,5720,5720,0
list.sublist.cases_on,-1,-1,-1,-1,-1,-1,200
prod.inhabited.equations._eqn_1,537389,297232,238069,0,60358,-1,101
nat.pred.equations._eqn_1,73059,8765,30695,0,5831,5831,0
except.to_bool.equations._eqn_1,83273,9803,33819,0,6296,6296,0
bxor._main.equations._eqn_4,72179,12179,60607,0,9977,9977,0
